year,months,organ,kind,number,numofpeople
107,10,土城分局,拆除攤架,0,0
107,10,新店分局,拆除攤架,0,0
107,10,蘆洲分局,拆除攤架,0,0
107,10,三峽分局,拆除攤架,0,0
107,10,樹林分局,拆除攤架,0,0
107,10,汐止分局,拆除攤架,0,0
107,10,淡水分局,拆除攤架,0,0
107,10,瑞芳分局,拆除攤架,0,0
107,10,金山分局,拆除攤架,0,0
107,10,林口分局,拆除攤架,0,0
107,10,總　　　計,勸導,1304,1304
107,10,板橋分局,勸導,266,266
107,10,海山分局,勸導,14,14
107,10,中和分局,勸導,200,200
107,10,永和分局,勸導,19,19
107,10,三重分局,勸導,33,33
107,10,新莊分局,勸導,126,126
107,10,土城分局,勸導,67,67
107,10,新店分局,勸導,138,138
107,10,蘆洲分局,勸導,121,121
107,10,三峽分局,勸導,91,91
107,10,樹林分局,勸導,169,169
107,10,汐止分局,勸導,4,4
107,10,淡水分局,勸導,13,13
107,10,瑞芳分局,勸導,29,29
107,10,金山分局,勸導,6,6
107,10,林口分局,勸導,8,8
107,11,總　　　計,總計,2920,2920
107,11,板橋分局,總計,482,482
107,11,海山分局,總計,70,70
107,11,中和分局,總計,367,367
107,11,永和分局,總計,148,148
107,11,三重分局,總計,138,138
107,11,新莊分局,總計,252,252
107,11,土城分局,總計,108,108
107,11,新店分局,總計,328,328
107,11,蘆洲分局,總計,300,300
107,11,三峽分局,總計,121,121
107,11,樹林分局,總計,228,228
107,11,汐止分局,總計,82,82
107,11,淡水分局,總計,239,239
107,11,瑞芳分局,總計,35,35
107,11,金山分局,總計,6,6
107,11,林口分局,總計,16,16
107,11,總　　　計,罰鍰,1616,1616
107,11,板橋分局,罰鍰,216,216
107,11,海山分局,罰鍰,56,56
107,11,中和分局,罰鍰,167,167
107,11,永和分局,罰鍰,129,129
107,11,三重分局,罰鍰,105,105
107,11,新莊分局,罰鍰,126,126
107,11,土城分局,罰鍰,41,41
107,11,新店分局,罰鍰,190,190
107,11,蘆洲分局,罰鍰,179,179
107,11,三峽分局,罰鍰,30,30
107,11,樹林分局,罰鍰,59,59
107,11,汐止分局,罰鍰,78,78
107,11,淡水分局,罰鍰,226,226
107,11,瑞芳分局,罰鍰,6,6
107,11,金山分局,罰鍰,0,0
107,11,林口分局,罰鍰,8,8
107,11,總　　　計,没入攤架,0,0
107,11,板橋分局,没入攤架,0,0
107,11,海山分局,没入攤架,0,0
107,11,中和分局,没入攤架,0,0
107,11,永和分局,没入攤架,0,0
107,11,三重分局,没入攤架,0,0
107,11,新莊分局,没入攤架,0,0
107,11,土城分局,没入攤架,0,0
107,11,新店分局,没入攤架,0,0
107,11,蘆洲分局,没入攤架,0,0
107,11,三峽分局,没入攤架,0,0
107,11,樹林分局,没入攤架,0,0
107,11,汐止分局,没入攤架,0,0
107,11,淡水分局,没入攤架,0,0
107,11,瑞芳分局,没入攤架,0,0
107,11,金山分局,没入攤架,0,0
107,11,林口分局,没入攤架,0,0
107,11,總　　　計,拆除攤架,0,0
107,11,板橋分局,拆除攤架,0,0
107,11,海山分局,拆除攤架,0,0
107,11,中和分局,拆除攤架,0,0
107,11,永和分局,拆除攤架,0,0
107,11,三重分局,拆除攤架,0,0
107,11,新莊分局,拆除攤架,0,0
107,11,土城分局,拆除攤架,0,0
107,11,新店分局,拆除攤架,0,0
107,11,蘆洲分局,拆除攤架,0,0
107,11,三峽分局,拆除攤架,0,0
107,11,樹林分局,拆除攤架,0,0
107,11,汐止分局,拆除攤架,0,0
107,11,淡水分局,拆除攤架,0,0
107,11,瑞芳分局,拆除攤架,0,0
107,11,金山分局,拆除攤架,0,0
107,11,林口分局,拆除攤架,0,0
107,11,總　　　計,勸導,1304,1304
107,11,板橋分局,勸導,266,266
107,11,海山分局,勸導,14,14
107,11,中和分局,勸導,200,200
107,11,永和分局,勸導,19,19
107,11,三重分局,勸導,33,33
107,11,新莊分局,勸導,126,126
107,11,土城分局,勸導,67,67
107,11,新店分局,勸導,138,138
107,11,蘆洲分局,勸導,121,121
107,11,三峽分局,勸導,91,91
107,11,樹林分局,勸導,169,169
107,11,汐止分局,勸導,4,4
107,11,淡水分局,勸導,13,13
107,11,瑞芳分局,勸導,29,29
107,11,金山分局,勸導,6,6
107,11,林口分局,勸導,8,8
107,12,總　　　計,總計,2950,2950
107,12,板橋分局,總計,424,424
107,12,海山分局,總計,224,224
107,12,中和分局,總計,310,310
107,12,永和分局,總計,237,237
107,12,三重分局,總計,168,168
107,12,新莊分局,總計,234,234
107,12,土城分局,總計,91,91
107,12,新店分局,總計,376,376
107,12,蘆洲分局,總計,251,251
107,12,三峽分局,總計,183,183
107,12,樹林分局,總計,203,203
107,12,汐止分局,總計,69,69
107,12,淡水分局,總計,120,120
107,12,瑞芳分局,總計,29,29
107,12,金山分局,總計,10,10
107,12,林口分局,總計,21,21
107,12,總　　　計,罰鍰,1664,1664
107,12,板橋分局,罰鍰,188,188
107,12,海山分局,罰鍰,187,187
107,12,中和分局,罰鍰,133,133
107,12,永和分局,罰鍰,212,212
107,12,三重分局,罰鍰,132,132
107,12,新莊分局,罰鍰,105,105
107,12,土城分局,罰鍰,43,43
107,12,新店分局,罰鍰,218,218
107,12,蘆洲分局,罰鍰,140,140
107,12,三峽分局,罰鍰,89,89
107,12,樹林分局,罰鍰,32,32
107,12,汐止分局,罰鍰,65,65
107,12,淡水分局,罰鍰,105,105
107,12,瑞芳分局,罰鍰,3,3
107,12,金山分局,罰鍰,1,1
107,12,林口分局,罰鍰,11,11
107,12,總　　　計,没入攤架,0,0
107,12,板橋分局,没入攤架,0,0
107,12,海山分局,没入攤架,0,0
107,12,中和分局,没入攤架,0,0
107,12,永和分局,没入攤架,0,0
107,12,三重分局,没入攤架,0,0
107,12,新莊分局,没入攤架,0,0
107,12,土城分局,没入攤架,0,0
107,12,新店分局,没入攤架,0,0
107,12,蘆洲分局,没入攤架,0,0
107,12,三峽分局,没入攤架,0,0
107,12,樹林分局,没入攤架,0,0
107,12,汐止分局,没入攤架,0,0
107,12,淡水分局,没入攤架,0,0
107,12,瑞芳分局,没入攤架,0,0
107,12,金山分局,没入攤架,0,0
107,12,林口分局,没入攤架,0,0
107,12,總　　　計,拆除攤架,0,0
107,12,板橋分局,拆除攤架,0,0
107,12,海山分局,拆除攤架,0,0
107,12,中和分局,拆除攤架,0,0
107,12,永和分局,拆除攤架,0,0
107,12,三重分局,拆除攤架,0,0
107,12,新莊分局,拆除攤架,0,0
107,12,土城分局,拆除攤架,0,0
107,12,新店分局,拆除攤架,0,0
107,12,蘆洲分局,拆除攤架,0,0
107,12,三峽分局,拆除攤架,0,0
107,12,樹林分局,拆除攤架,0,0
107,12,汐止分局,拆除攤架,0,0
107,12,淡水分局,拆除攤架,0,0
107,12,瑞芳分局,拆除攤架,0,0
107,12,金山分局,拆除攤架,0,0
107,12,林口分局,拆除攤架,0,0
107,12,總　　　計,勸導,1286,1286
107,12,板橋分局,勸導,236,236
107,12,海山分局,勸導,37,37
107,12,中和分局,勸導,177,177
107,12,永和分局,勸導,25,25
107,12,三重分局,勸導,36,36
107,12,新莊分局,勸導,129,129
107,12,土城分局,勸導,48,48
107,12,新店分局,勸導,158,158
107,12,蘆洲分局,勸導,111,111
107,12,三峽分局,勸導,94,94
107,12,樹林分局,勸導,171,171
107,12,汐止分局,勸導,4,4
107,12,淡水分局,勸導,15,15
107,12,瑞芳分局,勸導,26,26
107,12,金山分局,勸導,9,9
107,12,林口分局,勸導,10,10
108,1,總　　　計,總計,3335,3335
108,1,板橋分局,總計,660,660
108,1,海山分局,總計,94,94
108,1,中和分局,總計,345,345
108,1,永和分局,總計,218,218
108,1,三重分局,總計,230,230
108,1,新莊分局,總計,215,215
108,1,土城分局,總計,169,169
108,1,新店分局,總計,357,357
108,1,蘆洲分局,總計,325,325
108,1,三峽分局,總計,179,179
108,1,樹林分局,總計,217,217
108,1,汐止分局,總計,61,61
108,1,淡水分局,總計,195,195
108,1,瑞芳分局,總計,30,30
108,1,金山分局,總計,6,6
108,1,林口分局,總計,34,34
108,1,總　　　計,罰鍰,2005,2005
108,1,板橋分局,罰鍰,343,343
108,1,海山分局,罰鍰,80,80
108,1,中和分局,罰鍰,156,156
108,1,永和分局,罰鍰,200,200
108,1,三重分局,罰鍰,188,188
108,1,新莊分局,罰鍰,102,102
108,1,土城分局,罰鍰,108,108
108,1,新店分局,罰鍰,215,215
108,1,蘆洲分局,罰鍰,214,214
108,1,三峽分局,罰鍰,85,85
108,1,樹林分局,罰鍰,41,41
108,1,汐止分局,罰鍰,58,58
108,1,淡水分局,罰鍰,185,185
108,1,瑞芳分局,罰鍰,8,8
108,1,金山分局,罰鍰,0,0
108,1,林口分局,罰鍰,22,22
108,1,總　　　計,没入攤架,3,3
108,1,板橋分局,没入攤架,0,0
108,1,海山分局,没入攤架,0,0
108,1,中和分局,没入攤架,0,0
108,1,永和分局,没入攤架,0,0
108,1,三重分局,没入攤架,0,0
108,1,新莊分局,没入攤架,3,3
108,1,土城分局,没入攤架,0,0
108,1,新店分局,没入攤架,0,0
108,1,蘆洲分局,没入攤架,0,0
108,1,三峽分局,没入攤架,0,0
108,1,樹林分局,没入攤架,0,0
108,1,汐止分局,没入攤架,0,0
108,1,淡水分局,没入攤架,0,0
108,1,瑞芳分局,没入攤架,0,0
108,1,金山分局,没入攤架,0,0
108,1,林口分局,没入攤架,0,0
108,1,總　　　計,拆除攤架,0,0
108,1,板橋分局,拆除攤架,0,0
108,1,海山分局,拆除攤架,0,0
108,1,中和分局,拆除攤架,0,0
108,1,永和分局,拆除攤架,0,0
108,1,三重分局,拆除攤架,0,0
108,1,新莊分局,拆除攤架,0,0
108,1,土城分局,拆除攤架,0,0
108,1,新店分局,拆除攤架,0,0
108,1,蘆洲分局,拆除攤架,0,0
108,1,三峽分局,拆除攤架,0,0
108,1,樹林分局,拆除攤架,0,0
108,1,汐止分局,拆除攤架,0,0
108,1,淡水分局,拆除攤架,0,0
108,1,瑞芳分局,拆除攤架,0,0
108,1,金山分局,拆除攤架,0,0
108,1,林口分局,拆除攤架,0,0
108,1,總　　　計,勸導,1327,1327
108,1,板橋分局,勸導,317,317
108,1,海山分局,勸導,14,14
108,1,中和分局,勸導,189,189
108,1,永和分局,勸導,18,18
108,1,三重分局,勸導,42,42
108,1,新莊分局,勸導,110,110
108,1,土城分局,勸導,61,61
108,1,新店分局,勸導,142,142
108,1,蘆洲分局,勸導,111,111
108,1,三峽分局,勸導,94,94
108,1,樹林分局,勸導,176,176
108,1,汐止分局,勸導,3,3
108,1,淡水分局,勸導,10,10
108,1,瑞芳分局,勸導,22,22
108,1,金山分局,勸導,6,6
108,1,林口分局,勸導,12,12
108,2,總　　　計,總計,2452,2452
108,2,板橋分局,總計,447,447
108,2,海山分局,總計,52,52
108,2,中和分局,總計,264,264
108,2,永和分局,總計,174,174
108,2,三重分局,總計,143,143
108,2,新莊分局,總計,219,219
108,2,土城分局,總計,101,101
108,2,新店分局,總計,257,257
108,2,蘆洲分局,總計,219,219
108,2,三峽分局,總計,190,190
108,2,樹林分局,總計,202,202
108,2,汐止分局,總計,29,29
108,2,淡水分局,總計,119,119
108,2,瑞芳分局,總計,13,13
108,2,金山分局,總計,5,5
108,2,林口分局,總計,18,18
108,2,總　　　計,罰鍰,1246,1246
108,2,板橋分局,罰鍰,176,176
108,2,海山分局,罰鍰,44,44
108,2,中和分局,罰鍰,75,75
108,2,永和分局,罰鍰,155,155
108,2,三重分局,罰鍰,102,102
108,2,新莊分局,罰鍰,114,114
108,2,土城分局,罰鍰,56,56
108,2,新店分局,罰鍰,123,123
108,2,蘆洲分局,罰鍰,122,122
108,2,三峽分局,罰鍰,96,96
108,2,樹林分局,罰鍰,31,31
108,2,汐止分局,罰鍰,26,26
108,2,淡水分局,罰鍰,111,111
108,2,瑞芳分局,罰鍰,1,1
108,2,金山分局,罰鍰,1,1
108,2,林口分局,罰鍰,13,13
108,2,總　　　計,没入攤架,0,0
108,2,板橋分局,没入攤架,0,0
108,2,海山分局,没入攤架,0,0
108,2,中和分局,没入攤架,0,0
108,2,永和分局,没入攤架,0,0
108,2,三重分局,没入攤架,0,0
108,2,新莊分局,没入攤架,0,0
108,2,土城分局,没入攤架,0,0
108,2,新店分局,没入攤架,0,0
108,2,蘆洲分局,没入攤架,0,0
108,2,三峽分局,没入攤架,0,0
108,2,樹林分局,没入攤架,0,0
108,2,汐止分局,没入攤架,0,0
108,2,淡水分局,没入攤架,0,0
108,2,瑞芳分局,没入攤架,0,0
108,2,金山分局,没入攤架,0,0
108,2,林口分局,没入攤架,0,0
108,2,總　　　計,拆除攤架,0,0
108,2,板橋分局,拆除攤架,0,0
108,2,海山分局,拆除攤架,0,0
108,2,中和分局,拆除攤架,0,0
108,2,永和分局,拆除攤架,0,0
108,2,三重分局,拆除攤架,0,0
108,2,新莊分局,拆除攤架,0,0
108,2,土城分局,拆除攤架,0,0
108,2,新店分局,拆除攤架,0,0
108,2,蘆洲分局,拆除攤架,0,0
108,2,三峽分局,拆除攤架,0,0
108,2,樹林分局,拆除攤架,0,0
108,2,汐止分局,拆除攤架,0,0
108,2,淡水分局,拆除攤架,0,0
108,2,瑞芳分局,拆除攤架,0,0
108,2,金山分局,拆除攤架,0,0
108,2,林口分局,拆除攤架,0,0
108,2,總　　　計,勸導,1206,1206
108,2,板橋分局,勸導,271,271
108,2,海山分局,勸導,8,8
108,2,中和分局,勸導,189,189
108,2,永和分局,勸導,19,19
108,2,三重分局,勸導,41,41
108,2,新莊分局,勸導,105,105
108,2,土城分局,勸導,45,45
108,2,新店分局,勸導,134,134
108,2,蘆洲分局,勸導,97,97
108,2,三峽分局,勸導,94,94
108,2,樹林分局,勸導,171,171
108,2,汐止分局,勸導,3,3
108,2,淡水分局,勸導,8,8
108,2,瑞芳分局,勸導,12,12
108,2,金山分局,勸導,4,4
108,2,林口分局,勸導,5,5
108,3,總　　　計,總計,2961,2961
108,3,板橋分局,總計,568,568
108,3,海山分局,總計,49,49
108,3,中和分局,總計,310,310
108,3,永和分局,總計,168,168
108,3,三重分局,總計,175,175
108,3,新莊分局,總計,258,258
108,3,土城分局,總計,104,104
108,3,新店分局,總計,299,299
108,3,蘆洲分局,總計,280,280
108,3,三峽分局,總計,291,291
108,3,樹林分局,總計,204,204
108,3,汐止分局,總計,57,57
108,3,淡水分局,總計,154,154
108,3,瑞芳分局,總計,18,18
108,3,金山分局,總計,5,5
108,3,林口分局,總計,21,21
108,3,總　　　計,罰鍰,1655,1655
108,3,板橋分局,罰鍰,251,251
108,3,海山分局,罰鍰,38,38
108,3,中和分局,罰鍰,96,96
108,3,永和分局,罰鍰,151,151
108,3,三重分局,罰鍰,144,144
108,3,新莊分局,罰鍰,138,138
108,3,土城分局,罰鍰,78,78
108,3,新店分局,罰鍰,178,178
108,3,蘆洲分局,罰鍰,184,184
108,3,三峽分局,罰鍰,193,193
108,3,樹林分局,罰鍰,33,33
108,3,汐止分局,罰鍰,54,54
108,3,淡水分局,罰鍰,104,104
108,3,瑞芳分局,罰鍰,2,2
108,3,金山分局,罰鍰,0,0
108,3,林口分局,罰鍰,11,11
108,3,總　　　計,没入攤架,0,0
108,3,板橋分局,没入攤架,0,0
108,3,海山分局,没入攤架,0,0
108,3,中和分局,没入攤架,0,0
108,3,永和分局,没入攤架,0,0
108,3,三重分局,没入攤架,0,0
108,3,新莊分局,没入攤架,0,0
108,3,土城分局,没入攤架,0,0
108,3,新店分局,没入攤架,0,0
108,3,蘆洲分局,没入攤架,0,0
108,3,三峽分局,没入攤架,0,0
108,3,樹林分局,没入攤架,0,0
108,3,汐止分局,没入攤架,0,0
108,3,淡水分局,没入攤架,0,0
108,3,瑞芳分局,没入攤架,0,0
108,3,金山分局,没入攤架,0,0
108,3,林口分局,没入攤架,0,0
108,3,總　　　計,拆除攤架,0,0
108,3,板橋分局,拆除攤架,0,0
108,3,海山分局,拆除攤架,0,0
108,3,中和分局,拆除攤架,0,0
108,3,永和分局,拆除攤架,0,0
108,3,三重分局,拆除攤架,0,0
108,3,新莊分局,拆除攤架,0,0
108,3,土城分局,拆除攤架,0,0
108,3,新店分局,拆除攤架,0,0
108,3,蘆洲分局,拆除攤架,0,0
108,3,三峽分局,拆除攤架,0,0
108,3,樹林分局,拆除攤架,0,0
108,3,汐止分局,拆除攤架,0,0
108,3,淡水分局,拆除攤架,0,0
108,3,瑞芳分局,拆除攤架,0,0
108,3,金山分局,拆除攤架,0,0
108,3,林口分局,拆除攤架,0,0
108,3,總　　　計,勸導,1306,1306
108,3,板橋分局,勸導,317,317
108,3,海山分局,勸導,11,11
108,3,中和分局,勸導,214,214
108,3,永和分局,勸導,17,17
108,3,三重分局,勸導,31,31
108,3,新莊分局,勸導,120,120
108,3,土城分局,勸導,26,26
108,3,新店分局,勸導,121,121
108,3,蘆洲分局,勸導,96,96
108,3,三峽分局,勸導,98,98
108,3,樹林分局,勸導,171,171
108,3,汐止分局,勸導,3,3
108,3,淡水分局,勸導,50,50
108,3,瑞芳分局,勸導,16,16
108,3,金山分局,勸導,5,5
108,3,林口分局,勸導,10,10
108,4,總　　　計,總計,3444,3444
108,4,板橋分局,總計,837,837
108,4,海山分局,總計,98,98
108,4,中和分局,總計,315,315
108,4,永和分局,總計,151,151
108,4,三重分局,總計,216,216
108,4,新莊分局,總計,270,270
108,4,土城分局,總計,126,126
108,4,新店分局,總計,310,310
108,4,蘆洲分局,總計,294,294
108,4,三峽分局,總計,295,295
108,4,樹林分局,總計,219,219
108,4,汐止分局,總計,82,82
108,4,淡水分局,總計,156,156
108,4,瑞芳分局,總計,41,41
108,4,金山分局,總計,6,6
108,4,林口分局,總計,28,28
108,4,總　　　計,罰鍰,2035,2035
108,4,板橋分局,罰鍰,399,399
108,4,海山分局,罰鍰,88,88
108,4,中和分局,罰鍰,85,85
108,4,永和分局,罰鍰,130,130
108,4,三重分局,罰鍰,175,175
108,4,新莊分局,罰鍰,150,150
108,4,土城分局,罰鍰,99,99
108,4,新店分局,罰鍰,198,198
108,4,蘆洲分局,罰鍰,195,195
108,4,三峽分局,罰鍰,193,193
108,4,樹林分局,罰鍰,67,67
108,4,汐止分局,罰鍰,79,79
108,4,淡水分局,罰鍰,146,146
108,4,瑞芳分局,罰鍰,13,13
108,4,金山分局,罰鍰,0,0
108,4,林口分局,罰鍰,18,18
108,4,總　　　計,没入攤架,10,10
108,4,板橋分局,没入攤架,0,0
108,4,海山分局,没入攤架,0,0
108,4,中和分局,没入攤架,0,0
108,4,永和分局,没入攤架,0,0
108,4,三重分局,没入攤架,0,0
108,4,新莊分局,没入攤架,10,10
108,4,土城分局,没入攤架,0,0
108,4,新店分局,没入攤架,0,0
108,4,蘆洲分局,没入攤架,0,0
108,4,三峽分局,没入攤架,0,0
108,4,樹林分局,没入攤架,0,0
108,4,汐止分局,没入攤架,0,0
108,4,淡水分局,没入攤架,0,0
108,4,瑞芳分局,没入攤架,0,0
108,4,金山分局,没入攤架,0,0
108,4,林口分局,没入攤架,0,0
108,4,總　　　計,拆除攤架,0,0
108,4,板橋分局,拆除攤架,0,0
108,4,海山分局,拆除攤架,0,0
108,4,中和分局,拆除攤架,0,0
108,4,永和分局,拆除攤架,0,0
108,4,三重分局,拆除攤架,0,0
108,4,新莊分局,拆除攤架,0,0
108,4,土城分局,拆除攤架,0,0
108,4,新店分局,拆除攤架,0,0
108,4,蘆洲分局,拆除攤架,0,0
108,4,三峽分局,拆除攤架,0,0
108,4,樹林分局,拆除攤架,0,0
108,4,汐止分局,拆除攤架,0,0
108,4,淡水分局,拆除攤架,0,0
108,4,瑞芳分局,拆除攤架,0,0
108,4,金山分局,拆除攤架,0,0
108,4,林口分局,拆除攤架,0,0
108,4,總　　　計,勸導,1399,1399
108,4,板橋分局,勸導,438,438
108,4,海山分局,勸導,10,10
108,4,中和分局,勸導,230,230
108,4,永和分局,勸導,21,21
108,4,三重分局,勸導,41,41
108,4,新莊分局,勸導,110,110
108,4,土城分局,勸導,27,27
108,4,新店分局,勸導,112,112
108,4,蘆洲分局,勸導,99,99
108,4,三峽分局,勸導,102,102
108,4,樹林分局,勸導,152,152
108,4,汐止分局,勸導,3,3
108,4,淡水分局,勸導,10,10
108,4,瑞芳分局,勸導,28,28
108,4,金山分局,勸導,6,6
108,4,林口分局,勸導,10,10
108,5,總　　　計,總計,3678,3678
108,5,板橋分局,總計,907,907
108,5,海山分局,總計,88,88
108,5,中和分局,總計,313,313
108,5,永和分局,總計,188,188
108,5,三重分局,總計,270,270
108,5,新莊分局,總計,282,282
108,5,土城分局,總計,133,133
108,5,新店分局,總計,275,275
108,5,蘆洲分局,總計,260,260
108,5,三峽分局,總計,318,318
108,5,樹林分局,總計,238,238
108,5,汐止分局,總計,66,66
108,5,淡水分局,總計,210,210
108,5,瑞芳分局,總計,46,46
108,5,金山分局,總計,6,6
108,5,林口分局,總計,78,78
108,5,總　　　計,罰鍰,2154,2154
108,5,板橋分局,罰鍰,398,398
108,5,海山分局,罰鍰,76,76
108,5,中和分局,罰鍰,114,114
108,5,永和分局,罰鍰,164,164
108,5,三重分局,罰鍰,232,232
108,5,新莊分局,罰鍰,162,162
108,5,土城分局,罰鍰,97,97
108,5,新店分局,罰鍰,161,161
108,5,蘆洲分局,罰鍰,163,163
108,5,三峽分局,罰鍰,216,216
108,5,樹林分局,罰鍰,81,81
108,5,汐止分局,罰鍰,63,63
108,5,淡水分局,罰鍰,150,150
108,5,瑞芳分局,罰鍰,10,10
108,5,金山分局,罰鍰,1,1
108,5,林口分局,罰鍰,66,66
